Groups,GUID,ADGRE5,MYLK,CDKN2A,CDK1,MCM4,HMGB2,MCM6,RNPS1,GBP1,MYL9,LCP1,CBR3,MCM3,AIF1,B2M,IL4I1,MCM2,KPNA2,FEN1,CD163,MCM7,SLMAP,ITGA5,SMTN,FABP3,NASP,PSMB9,MYL6,RBPMS,NIBAN1,MYH11,WARS1,MZB1,FOLR2,CTSC,ACADVL,NDUFA9,SUCLA2,THBS4,IGF2BP2,CLEC11A,PRPH,MYH7,ASPN,FMOD,COL12A1,OLFML3,TUBB2B,FBLN5,MB,CPXM1,KRT18,CKM,KRT19,KRT8,MYLPF,COMP,CALB2,MYL1,MYL2,EEF1A2,MYL3,THBS3,FDXR,MDK,MACROH2A2,CRABP1
OA,STS195,-1.504763471,0.060965819,0.054220071,3.430654816,0.36404388,-0.513453417,0.070282231,1.886758424,1.582633539,1.714428046,-0.400653956,-1.666337397,0.290424125,-0.842095356,0.911631854,-1.506102784,0.011460709,1.499376648,-0.601303442,0.674392333,-0.458062316,2.276915095,2.941681679,1.758321068,-0.668883774,0.961546786,-2.369560879,0.138181229,1.664429436,-0.03777637,-1.277258038,0.105658414,-0.503179237,-0.283322031,-0.063148838,-1.287412656,-0.442376599,-0.799660468,-2.916147266,2.47664053,0.569094208,-2.292324302,-1.768526215,-2.013512634,-1.634706314,0.023795905,1.015838231,1.584524913,-0.778756108,-1.053529794,1.234490069,2.669892246,-1.30370277,4.805106114,2.654844598,-3.789159704,0.282326633,-1.883805837,-2.380422576,-2.684578278,-2.316407182,-1.837526912,0.066209574,-2.616255891,1.876428383,-1.497277781,3.654706662
OA,STS196,3.043601589,4.331417865,0.0863713,0.81933201,0.83807654,1.317705708,0.839429699,1.606077796,2.390826133,3.945677241,-0.331930383,0.942507703,0.75322518,-1.081248099,2.17126269,0.585701035,0.788913327,1.665025113,0.416587804,-1.26630352,0.670997872,5.144421253,1.676338188,3.144928478,3.195592617,1.243664639,-0.162724003,2.81338017,2.647623847,2.607852231,5.237917263,0.615986279,-1.775479154,-1.249687021,-3.316133446,-0.309195476,-0.531688672,-1.065815125,-0.733332793,-2.658541938,-0.5599713,-1.12297201,3.911693348,-0.478043036,-0.343043626,-0.279410657,0.334565842,-0.764988435,-1.710709916,4.135875413,-2.261239889,-2.430732295,3.501004208,1.673884808,-1.3926328,4.580092792,0.055415027,-3.45836306,4.687545735,3.914040157,-0.769843201,4.519560632,0.082445641,-1.180774418,-1.912096252,-2.967687934,-3.430749305
OA,STS197,-2.239841548,-2.020213172,-3.278621274,-0.923713011,-0.116217005,-0.082897145,0.016215064,-0.098455096,-1.257697679,-3.404972267,-0.407523417,-2.099216736,0.000359596,-0.737938236,-1.722050333,-2.317164008,-0.18926009,-0.955657789,-0.365834944,0.385694029,0.0651844,-0.087708226,-1.56992915,-2.79463417,-3.218166356,-0.188248663,-1.717780259,-2.252290114,-2.89682391,-1.187343428,-1.883935948,-1.670739602,1.521666291,-1.500169123,-0.106626999,2.16308426,1.778637649,1.488500981,-0.868017572,2.420279999,0.535117872,6.364479468,-1.868018687,-0.233405994,-1.53460771,0.60378712,0.680308629,0.250987577,0.249449571,-1.597384889,0.113985055,2.807161147,-1.565201882,6.222040228,5.860240388,0.13376962,0.277493315,1.600944658,-1.200407419,-0.710563975,0.043277302,-3.306382738,0.404956351,1.694481575,1.973113332,2.70429052,4.160940246
OA,STS198,1.747112617,4.462945276,1.529978829,0.115776754,0.980078215,1.029812199,0.74771961,1.889853609,2.03721032,3.707648666,0.570577573,1.330421492,0.357070947,0.675801655,1.163046492,-0.562717583,0.704038541,0.688085884,1.573875771,-0.069339273,0.437017501,3.882024169,-0.210108566,2.084353605,2.64658136,1.498560085,0.262861973,2.624529745,3.434265525,1.569336497,4.781219425,-0.025484013,0.434806359,0.803365971,0.00638288,-1.598064305,-1.578215193,-1.25217309,0.471054624,-6.086074093,0.774135631,3.674777609,-1.052050777,0.762651134,4.116691603,-0.651421107,1.132297288,-0.759890078,0.427245693,-0.355700067,-2.083405466,-3.935203037,-1.093928174,-3.376614569,-2.831632742,-1.605738751,-1.774979958,2.018815869,-1.658313069,-1.772082659,1.024410093,-0.844653218,0.100758492,-0.994635609,-2.602922434,-1.499518972,-2.484725385
OA,STS199,-0.24501763,1.183225959,1.789236063,1.184028731,0.829130881,1.2802596,0.66975988,3.060831893,1.474854457,1.21000587,0.711795744,1.395030799,0.301106462,2.121658743,0.41456664,0.984271531,0.417610967,1.340159408,0.78855414,0.983909801,-0.374601411,0.634537231,1.538689079,-0.042469764,2.787041157,0.873850302,0.555154987,0.907144076,0.280725643,1.907503442,-0.23815404,1.26047946,0.554373511,1.42922175,0.382926606,-2.84749847,-1.334882186,-1.728276089,-0.314688221,-2.766271189,1.339229678,-2.336587616,-1.141423677,-3.561105938,-2.806199631,-1.111247254,3.471380012,2.349192696,-2.036319856,-1.715150909,-0.330498994,-2.709085412,-2.410262034,-2.782225826,-0.984977079,-1.749783371,-1.879405174,-0.396443152,-2.477041532,0.428990353,1.873875726,-3.968804851,-2.52268299,-1.076980011,0.341572404,-1.985641247,-2.882494098
OA,STS200,0.448560895,-3.038957167,-1.128082196,1.984511018,2.017541128,0.708181664,2.15329122,-0.528756884,-0.469891542,-2.653123614,2.092309106,-1.911105869,2.215830733,2.067973257,1.996106265,1.239859172,2.074426576,2.75337148,1.581199192,0.260508325,2.222804747,-3.019385281,-0.696733636,-0.986534847,-1.152881743,1.92263372,0.382473466,-0.677519684,1.406282898,0.65275673,-2.372900934,1.268187667,3.88362255,0.009233343,2.229971241,-0.962629417,-0.462233411,-0.832800835,-1.697476391,1.806784796,-1.310085135,-1.028981474,-1.957034493,-1.248980992,-1.774552837,-1.727691066,-2.420223818,-0.842072919,-1.139612866,-5.317246869,0.254589088,0.146287069,-2.396986406,-1.129264267,-1.157665102,-1.550928867,-1.063242866,-2.001313123,-6.530024487,-4.182692195,-2.863313035,-2.046022401,-1.806998239,-0.839168866,0.8618253,-0.530713856,-1.127409426
OA,STS201,1.415592369,-1.668191108,0.964522473,-0.996679911,-0.399766799,-0.288745285,-0.797566312,-0.94629814,-2.05179958,-2.921393522,0.506474113,-0.5792685,-0.598903577,2.259276233,-1.501781157,1.973989539,-0.379223796,0.146015775,-1.04052377,0.388351939,-0.331133212,-2.227096968,-0.966583158,-0.087292831,-2.933499144,-0.164605046,0.182963033,-1.315454614,2.309535522,0.802531596,-2.32766883,-1.769767208,1.60429701,0.533681636,0.149176145,0.39592858,0.393170335,0.544541274,0.442464861,1.433450758,0.747690912,-2.748759628,-0.986000769,-3.770347156,1.476057571,-0.293454226,1.498373161,-0.81681643,1.508083778,-2.265690049,-1.481475996,-0.620266924,-1.322054992,1.031248788,0.538523207,-2.11054985,-1.468644366,-3.866597194,-3.648664369,-3.140927043,-3.030061955,-3.389654266,-0.758590669,1.285138649,0.271444837,0.39970849,-0.46579632
OA,STS202,2.514588042,4.467874599,0.570548347,-0.233361962,1.556397486,1.883715973,1.636239743,2.243757646,2.13039664,4.547382896,-0.032423481,1.854675983,1.352291067,0.778545511,1.712048,0.42876573,1.574593186,0.275487877,1.810915233,0.185339824,1.127604343,5.3731058,3.407249075,3.485671489,1.864202454,1.542523021,0.079647776,3.193492275,3.516474001,2.726174868,4.359518266,0.444679866,0.631582744,0.387391935,-0.327246445,-2.231810194,-1.30746814,-1.570387057,-0.863514066,-2.201814879,1.811229941,1.070359111,1.666836367,1.144488411,2.653458683,-0.079792841,-0.244542726,0.49537107,2.220807806,-0.420344162,-0.455729027,0.837522478,-1.64345585,-2.123909021,4.567814728,-0.900861531,1.745915099,0.648736297,-1.210795669,2.337584528,0.840456868,-3.112549307,2.066726705,-1.61097281,0.142761869,-1.816416194,-2.140473859
OA,STS203,2.67396498,3.513227239,0.536557288,0.797897975,1.931711374,2.506773023,1.747151637,2.27771007,2.605631265,3.495071564,1.98503541,1.284661276,1.632301169,2.173877995,2.868505771,-0.190886467,1.498379953,0.258605949,2.240255459,0.791440586,1.369924883,3.577259724,1.575546567,2.665140307,0.514256986,2.191555099,1.785567373,2.266202454,3.670902489,2.051615627,3.791273866,1.68806337,0.776159548,1.435476547,1.841198689,-0.990303682,-1.738089171,-1.669667265,-0.984213363,-2.034762503,-0.459556977,-0.216569185,2.032010757,0.491700277,0.762793307,0.657838545,-2.173368883,1.695707369,0.954263803,3.363975771,-3.343529407,0.970113665,3.48508753,-0.233452282,-3.68667089,3.310602715,2.674169748,0.175846,3.511970918,3.655917253,1.35489909,4.248586467,-0.312721734,-1.535293987,0.174750156,-1.648083292,-0.371664724
OA,STS204,2.793639515,4.492859597,0.552680108,-0.370394017,0.840732771,0.999055973,0.298559599,2.043565311,2.37818103,3.768765555,1.366354731,1.621660392,0.478449779,1.254601933,2.144391902,1.462760124,0.261006316,0.665562767,2.212523901,1.403100088,0.221148013,5.819302011,1.719159961,4.016046057,2.29788736,1.055742682,1.074401161,2.459824732,3.471086271,1.210999197,4.998536886,1.12449232,1.694194847,1.564975087,0.764590456,-0.688779197,-1.717686952,-1.584559847,0.448687416,-0.697945788,0.927638394,-0.375269501,1.90344305,0.956090224,-0.456074237,2.081962739,0.643508932,0.515593819,0.0109914,4.911850185,-1.417221552,-0.638704882,3.853633823,-3.575463566,-2.5706863,3.507871983,0.007338148,-0.04068338,3.707177891,4.696682258,0.707075674,4.861296746,0.155194333,-2.356138727,-0.815959507,-2.423222635,-0.815925227
OA,STS205,-0.002051064,-3.280410446,-0.064902808,-0.10953315,-0.135342797,-0.884830296,-0.380189248,-1.565581641,0.362616883,-1.648787177,2.239837032,-1.488297574,-0.382251831,2.270473193,0.980604111,3.281308777,0.007718279,-0.420321771,-0.358430502,2.315077374,-0.336521203,-3.17170346,-0.240922251,-2.352480173,0.011990069,-0.740182915,0.483987425,-1.184518195,-1.114770504,-0.382347342,-4.847209942,-1.082294009,-2.087490994,1.509440545,1.789630762,0.61542705,0.373493112,0.112120854,-1.636626371,0.815860412,-0.956666626,-2.681683876,0.800487933,-0.786467352,-2.275218974,1.368236776,0.286424099,-1.148359456,-2.683562445,2.185896593,-1.138480646,-0.943949215,1.588301133,-0.288214668,-0.636993896,1.47502923,-2.421169388,-2.443588522,1.792336826,1.650113764,-1.198678182,1.675161793,-1.837380766,-0.569200409,-1.316888586,-0.587019476,-0.304798375
OA,STS206,1.010461009,0.129659585,1.866888384,2.243591684,1.663191906,2.233045587,1.625368193,2.57531807,1.493676477,0.218853614,0.789741573,3.364371411,1.671725944,2.635441536,2.601986057,1.806661471,1.484161979,1.973936032,0.519555851,1.979885757,0.878072323,-0.196973865,0.916398297,0.093160208,4.761588788,1.880754407,1.059294507,-0.066606619,-0.006272428,0.223733781,-0.795609933,2.175509987,0.906330477,3.37759136,1.619316419,-2.618775493,-1.049064729,-1.046206791,-1.981461469,-3.488836505,-2.126714404,-2.159342087,-1.149977787,-2.89339408,-3.161921421,-2.726487133,-1.995304666,-4.048797444,-2.25350482,-1.877177997,-1.954289253,-1.224425284,-1.342784101,-4.046026352,-0.76221683,-0.574298337,-1.977575732,-0.88057992,-1.101565673,-2.784483456,-1.879926361,-1.091032227,-4.968382772,-0.920817606,-2.421128534,-1.502386906,-2.556935966
OA,STS207,1.659355508,4.591387062,1.117971354,0.283334218,0.284427138,3.126057104,0.390395269,-0.439102956,0.233672604,3.371222796,-1.089147858,0.793515414,0.282762541,-0.826169991,-1.277191439,-0.024595763,0.311547902,-0.391072533,1.58573712,-0.010391901,0.761990522,3.978341006,3.124862848,4.579310879,2.25437182,0.028060895,-0.821681737,2.567222965,2.838547864,1.63223293,3.920578686,-1.293958259,-2.231366665,0.617973714,-0.37208589,-0.54376983,0.226622839,-0.269192642,-0.480089889,-1.033059991,-1.165834549,-0.206761663,1.754156737,-0.888848105,-0.385464376,-0.630061316,-1.571104263,-2.564610764,0.153104687,-2.882845333,-1.2238895,0.829118074,-2.253293471,2.300242312,1.000479846,-0.832954896,-0.168640946,0.032314173,-2.575629208,-1.73545938,-0.884443431,4.642825053,-0.431786829,-0.814150408,0.778676447,1.757317871,-2.715432829
OA,STS208,2.726359937,4.279539076,1.438447316,2.803866578,-0.431418554,0.72471138,-0.88581102,1.327104731,3.163540854,3.972960532,1.556644749,1.902387333,-0.01104521,1.438243322,2.973134737,1.238915714,-0.408732409,-1.000167899,-0.661581297,0.495264309,-0.654351842,4.437944728,2.294719019,3.080827336,2.676933171,0.565839782,1.126165814,2.218496577,2.652658339,0.847747659,4.719746955,0.44336164,2.578801415,1.336887494,-0.01455048,0.526088553,-0.656543263,0.691181101,1.484790212,-1.184243062,1.608039814,2.706166142,1.469635865,2.74997578,2.795719804,-1.055885729,1.191333667,-3.050100425,-1.150333503,3.061245191,0.45317562,4.903645063,1.364889632,-4.53270402,5.370212184,3.836593433,0.021933473,-2.144527158,2.143664037,0.403723211,-2.159326838,-0.375997362,1.699352432,-1.835284659,-1.904523688,-0.648666105,-2.403340517
OA,STS209,0.808887719,-2.085256412,1.810895884,0.209035801,0.183442835,2.155678216,0.276314257,2.186182152,-0.12830627,-0.531093172,0.658885099,1.967547041,0.199388257,1.618748323,-0.358555898,0.168794512,-0.035927718,1.811322343,0.556310276,1.651783354,-0.550192119,-0.07085577,1.171012264,-0.59441247,0.16374015,2.275794584,0.533940289,0.151890023,-1.414684853,0.774850376,-0.149487148,1.281776073,-0.973039954,1.00860127,1.282178338,-1.915048279,-1.139324141,-4.10556931,-0.200052992,-1.251697159,-1.121361641,-3.872407149,0.318830707,-0.80830383,-0.544719804,1.645375687,1.58363963,-1.489560689,-1.323223335,-0.160975263,-0.419105084,1.091809823,-1.121184619,-1.823802463,-4.169598863,-0.759159054,0.661071954,-1.472458674,-0.030392994,-1.097046343,-5.60667998,-0.558092078,-0.389290802,-2.509569613,0.171153595,-1.360988416,-0.390948438
OA,STS210,1.756593085,4.796661188,0.799289523,1.0287374,2.516241713,1.240908818,2.451508209,-0.445844629,2.260994222,3.401077435,0.009679509,-0.319287023,2.184235588,-0.052613028,-0.015582594,-0.596407297,2.531002109,1.619735259,1.958918747,-0.322460633,2.603079639,5.144588737,0.41687984,4.241591536,2.704544046,1.374805475,0.465533802,2.012547549,3.184835324,1.509217882,5.054766147,-0.397113779,-1.046993071,-0.204043438,-0.875386834,-0.230615736,1.952680489,1.595992649,-1.030996771,-0.526889236,-0.025208919,1.088294542,-0.808653876,1.352388522,1.040150818,-0.469323139,-0.45411059,1.197058869,-2.55550503,-0.144314216,-1.979042594,-1.108096378,-1.090356585,0.870670089,-0.446725072,-0.57035563,-1.579773165,-1.814477599,-1.627181544,-1.49020579,1.072377269,-0.86126043,-0.94694213,-0.102523491,0.625369308,0.45414522,4.049230545
OA,STS211,1.978182762,4.123247086,2.008054309,0.169396335,-0.199352101,2.125320687,-0.09645372,1.611249046,0.372062138,5.046502802,1.421877034,1.480144342,-0.304916356,1.447231201,1.448240107,0.228411754,-0.547771138,-0.882668542,-0.211015352,0.684978335,0.420972097,5.512527321,2.522942619,4.390156697,2.527081954,0.469307684,0.635671812,3.754748171,3.245767613,1.891767775,5.460387693,0.452697591,1.289500394,2.374664658,-0.444223785,-0.297786976,0.361822979,-1.529227867,-0.674637974,-1.943308648,-0.160770962,-1.32646409,0.378345205,-1.228607988,0.180869601,-0.781590973,-1.031702052,0.235802716,-0.61296372,-0.378862581,-1.234338496,-2.10682195,-1.405392705,1.668401258,-1.322826144,0.559948312,-0.161627511,-0.42174231,-0.847146081,-2.230539564,1.603795418,-0.852046219,0.32435004,-1.148567029,-0.930002527,-1.943476508,-0.305793761
OA,STS212,-0.261701681,0.468507051,2.923403763,0.857826901,-0.473309386,0.71289458,-0.558205865,-1.807781811,-1.965361258,0.048143824,-0.816119134,-0.389443917,-0.545406326,0.174244271,-0.561420428,-0.910151461,-0.5056398,-0.974957158,-1.024320813,0.051523312,-0.418653828,-0.589608261,-0.075764873,0.699970327,-1.170230708,-1.001554397,-0.723779787,-0.953701328,0.9952725,-0.443710552,-0.018793024,-0.841093248,-1.306687145,0.960435646,0.748378366,-0.404091877,0.86872611,-0.118890642,0.188594077,2.063095196,0.165901219,-0.18952945,-0.055130522,-1.555618913,-0.9157626,0.09265035,0.824807473,-2.819269183,-1.11888594,-4.198588109,1.067905487,-1.525969972,-2.98829879,1.643006331,-0.093668956,-2.551368263,-0.812873477,0.002209856,-3.448975061,-3.351695021,-2.351448839,-2.667568274,-0.556045198,-0.413744833,-0.014427122,1.190344791,0.352319431
OA,STS213,0.546697669,-0.435571084,-0.555701452,-0.260308671,0.201326322,-0.996499358,0.001320265,0.768421893,0.873867673,0.063167275,2.891402042,0.938879677,-0.014191914,2.837557128,2.505565623,0.072149759,0.284698829,0.047280155,-0.198865085,1.490807948,-0.73269491,-0.977287344,-0.240143039,-1.960122577,-0.296335763,0.489588327,1.530433674,0.96306947,-0.701850098,0.669585069,-0.206764384,0.559892917,1.817305833,1.147936611,1.767680557,-1.006135481,-1.287493306,-1.37955122,-2.418367862,1.160329081,0.288371937,-0.550495944,-1.947212738,-0.245528984,-1.092238808,0.236399762,1.152170946,-3.795571243,-1.460929186,-2.408375005,1.097739028,-2.757736058,-1.991309984,-1.479185828,-1.843550585,-1.438953023,-0.906347421,0.019833304,-2.108488198,-2.482264613,-4.513927049,-2.253055204,-0.649010135,-2.447737649,-1.578866448,-2.761712307,-1.96401505
OA,STS214,0.493418063,-0.438410867,1.721472616,0.762537354,1.411001363,0.303389015,1.1926222,2.400701986,1.557773926,0.718928828,1.683975027,0.229820223,1.03527631,1.369239959,1.701691646,3.037847613,1.112942901,1.356532622,0.758685836,2.161430129,1.026189924,-1.658285837,0.945200467,0.100151339,0.04337845,1.37367931,0.107820547,1.579180549,0.523394972,1.198005904,-1.581025321,0.246167452,-0.411861308,0.510340491,1.807464634,-2.62040487,-1.199541992,-1.812754054,-2.175721703,3.167058425,-0.693050247,-2.089042265,-2.465018779,-0.924384356,-2.575693303,0.578589105,-0.675155991,2.003492739,-1.075159203,-2.158263493,-0.512486005,1.095187665,0.838768529,1.961219173,1.215224915,-3.455177006,-0.385190576,2.892547552,-2.474597769,-2.11044541,-1.485759087,-2.310314663,-1.525571898,-1.698435112,-2.603427244,-1.317665792,1.585275199
OA,STS215,2.39351676,4.853717129,1.992834292,0.878906313,1.728509119,1.158599691,1.581343214,1.457332241,0.873638862,3.838603711,-0.769498872,0.818677553,1.257619097,-1.122810335,0.171718722,-1.515749685,1.352785041,0.059387711,1.053546016,-1.46060541,1.197681178,5.606551909,2.822860719,3.724108634,2.836697512,0.825661846,0.121074058,2.59991726,3.467619537,2.30374624,6.414029289,-0.283617716,0.50467627,-0.852919744,-1.501361201,-0.108070638,-0.150016334,0.129701079,1.12313275,-0.838431801,2.177469413,4.526636988,0.531692758,3.820773534,4.102958888,0.810390818,1.662313598,0.387068717,2.017109573,-1.272186225,-0.813331105,-1.008474426,-3.872288053,2.378443557,0.86291926,-3.627656603,-0.297952633,0.418257791,-1.921121202,-6.069741684,0.768437598,-2.028926394,1.436867772,-0.691806772,0.831531785,-0.579822173,3.346827618
OA,STS216,-0.323892601,4.169483239,1.543847225,0.774858617,1.819011225,2.464807986,1.509900958,-0.17071739,1.032838835,2.623024552,-1.08246092,0.98933249,1.871535853,-1.355042482,-2.216450952,-0.218827087,1.650710361,0.191455556,2.060217199,-1.222137243,1.868956219,3.331170797,-0.638393684,2.673779152,2.169947479,0.774899182,0.371424287,1.631745859,2.824510114,0.47910297,3.681082977,0.30537249,-0.634682782,-0.684481757,-1.068976178,0.487841919,0.609722417,-0.125454031,0.966578864,-1.373727236,-0.620658527,-2.038742445,-1.834440031,-1.701443848,-0.031635625,-2.575950643,-1.589561622,1.273444792,-1.281919623,-0.678129627,-2.508796085,0.33770931,-2.365331542,-1.766535295,0.016918199,-1.163012144,-1.163730364,-2.908349405,-3.825808692,-0.964314022,4.22550941,-2.224951206,0.488378504,-0.174879164,0.961959549,1.442417548,-3.20868044
OA,STS217,-0.878943315,4.350266185,1.504710328,1.147159382,2.00033428,0.74454131,2.017231375,-1.096667268,3.061218285,3.625238464,1.126988993,0.524879119,1.664540475,0.825704907,-0.245408827,1.987647878,1.929240282,0.455441393,1.848403357,-0.100064779,2.014894445,4.364204234,2.015335668,4.261930712,1.833276049,0.472035495,1.172767849,1.933086503,3.203628934,3.039952904,5.899451119,1.895664064,2.196695495,-0.40573799,-0.256368516,0.263392672,0.670215116,0.537361028,-0.025777677,-0.722007454,1.653150775,-2.511580868,7.54464641,-0.777590484,3.7355976,0.879082822,-0.044735327,-3.167837637,0.499563262,-1.555713738,-1.456787683,5.56132082,-1.242086297,2.084097163,6.014555853,-0.037669936,0.355108669,-2.231901552,-1.540331655,-0.721747983,-1.738533951,-1.865811423,0.793935925,0.170593421,0.727134643,0.635642882,-3.749912295
OA,STS218,-1.061097587,-2.825374384,1.494534028,0.625205447,0.540558181,-0.737508343,0.630677815,-1.038793086,0.99931374,-2.313069682,1.05168549,0.825217226,0.980757783,1.123079203,1.250584459,-1.296095069,1.199362813,1.092225447,0.586721542,3.480209837,0.902742997,-1.674844778,0.908796288,-2.157572084,3.073027393,-0.410132075,0.341725943,-1.898232136,-1.435780708,0.1459676,-1.995812477,1.287891979,-0.113476201,1.895782686,2.072548071,1.187933556,0.513133217,0.589420813,-1.562824343,-1.988716928,-1.47334795,-1.481809858,3.291806586,-1.578512609,-2.273583516,-2.054096169,-0.878620847,-0.793208023,-1.279712763,4.247599803,-0.772107704,-1.647293267,3.850933936,0.87549518,-1.282802704,2.907053258,-2.690109894,2.237226296,3.713972179,2.966419072,0.778114413,4.323534645,-1.749008074,0.489416139,-0.2000829,0.165823328,-0.312911497
