"Groups","ADGRE5","MYLK","CDKN2A","CDK1","MCM4","HMGB2","MCM6","RNPS1","GBP1","MYL9","LCP1","CBR3","MCM3","AIF1","B2M","IL4I1","MCM2","KPNA2","FEN1","CD163","MCM7","SLMAP","ITGA5","SMTN","FABP3","NASP","PSMB9","MYL6","RBPMS","NIBAN1","MYH11","WARS1","MZB1","FOLR2","CTSC","ACADVL","NDUFA9","SUCLA2","THBS4","IGF2BP2","CLEC11A","PRPH","MYH7","ASPN","FMOD","COL12A1","OLFML3","TUBB2B","FBLN5","MB","CPXM1","KRT18","CKM","KRT19","KRT8","MYLPF","COMP","CALB2","MYL1","MYL2","EEF1A2","MYL3","THBS3","FDXR","MDK","MACROH2A2","CRABP1"
"OA","-0.17399905","-2.26084248","-1.09750380"," 1.53957796"," 1.25461664"," 1.08134663"," 1.27929648"," 0.62004791","-1.24314860","-1.62397845"," 1.56198709","-1.30076019"," 1.39657096"," 0.79426400","-0.01082635"," 1.59228478"," 1.30013855"," 2.25105015"," 1.09760514","-0.07053452"," 0.90381183","-1.81279662","-0.46831233"," 0.21599055","-0.91401865"," 0.41082955","-0.04416728","-0.69141641"," 0.74081848","-0.35625910","-0.97839842","-0.08240616","-0.33947862","-0.18308048"," 1.63428460"," 0.98387940"," 1.11928105","-0.32607445","-0.85257057","-1.54980648","-2.95482615"," 0.44940944","-0.57149872","-0.01244201","-0.53270725","-1.23768112","-0.77265914","-3.07336470","-0.36304261","-1.49615253"," 0.07502750","-0.50989974","-1.47727832","-1.03669605","-1.05658811","-1.16696874","-0.96097066","-0.51293708","-1.72873461","-0.18433195"," 0.48623138","-0.38234316","-0.11933769","-0.56497158"," 1.56093076","-1.06546744"," 0.40916893"
"OA"," 1.39166843"," 3.07680446","-5.83176648"," 0.97157742"," 0.78519875","-0.39497726"," 0.56671828","-0.64150362","-0.16396339"," 1.89058574"," 0.83950372","-0.67099250"," 0.22031242","-0.04345567","-1.04608199"," 1.45657809"," 1.27933892"," 1.21138561","-0.94848935","-0.50097834"," 0.84495363"," 3.76864017","-0.52348293"," 0.86146281"," 2.20962925","-0.91009056","-0.08641670"," 0.52716030"," 3.30173630"," 0.85634755"," 1.66237933","-0.25040959","-3.82280094","-1.83272738","-0.18410755","-0.54950945"," 0.56119419"," 0.77639489"," 0.47697122"," 3.13466562"," 0.52897140"," 0.18027078","-0.28167211","-1.99252511","-0.45118266"," 3.03399907"," 1.06901036"," 0.81409868"," 0.03759861","-2.99258143","-0.78411361"," 1.53479931","-0.90059949","-0.05438074"," 1.72859421","-0.15145823"," 0.58153514"," 2.89364693","-1.73738853","-2.00666914"," 1.52161887","-1.77356859"," 0.49368137"," 1.05498011","-1.43057938","-0.76630621","-2.59984243"
"OA","-0.31518980","-0.43863516"," 2.82240566"," 0.90206293"," 1.51306649","-0.97214710"," 1.68189494","-1.04502897"," 0.10334508","-0.09357596"," 0.32863055","-0.22265249"," 1.22789862"," 1.54662085","-1.37747663","-1.64433961"," 1.47627393"," 0.07511367","-1.24684610"," 0.50963079"," 1.61316139"," 0.37478456"," 0.02778637"," 0.37578397"," 4.85163445","-0.32129990","-0.51651944","-0.73032097"," 2.27084709","-0.36553023","-0.01146262"," 0.87618586","-2.45017271"," 2.53928227"," 1.13615143","-0.29597392"," 0.21994161","-0.17901855","-0.44460200"," 4.37918098","-0.88375490"," 1.93107226"," 0.56719554","-0.69674205","-1.93277183","-0.30543201","-0.35862656","-0.69259493"," 1.96281172","-1.86737759"," 0.10408008"," 0.98711310","-1.67339123"," 0.73359914"," 0.19435436","-1.54800309","-1.45130644","-2.04734600","-1.12485108","-1.58850126","-3.76062902","-1.13954052","-1.48384725"," 0.55666265","-2.44797355"," 1.00058481","-3.11986283"
"OA"," 1.510291137"," 3.671397912"," 0.334195960","-0.437221206"," 0.392830298","-0.656484367"," 0.109759552","-2.649261750"," 0.578827203"," 3.102570246","-0.783782583"," 1.409881890"," 0.155006329","-1.283680209","-1.932064616","-0.718677083"," 0.164008145","-0.773012299","-0.000635173","-0.742552967"," 0.284592632"," 3.354780201"," 0.347836201"," 3.335567169"," 2.380373301","-0.430930289","-0.525591668"," 1.978713993"," 1.560968992"," 1.853373250"," 4.085686728","-0.814179030","-0.646933935","-1.027476617","-1.114680981"," 2.824523867","-0.044900965"," 0.971535173"," 0.291676303","-1.172992329","-0.322069310","-0.400253123","-0.729179570"," 0.188242655","-0.995476229","-1.117888538","-0.618137643"," 0.631675140","-0.687121705"," 0.037936859","-1.085579075","-2.260383684","-0.386993834","-0.033268782","-1.250859186","-1.046403621","-0.828711293","-0.994091669","-0.299340892"," 0.600050104"," 1.299379591"," 0.845946886","-0.630216435"," 0.931482505","-2.185011633","-0.155247715","-1.942832239"
"OA","-2.40697218"," 2.50905915","-0.22796687","-0.17725177"," 1.56501435"," 0.29617090"," 1.12457637","-1.29945550"," 2.55603557"," 3.18118621"," 0.78925466"," 0.97793162"," 1.74067416","-0.70426151"," 1.98120212"," 0.77028728"," 1.93384881"," 0.38797524"," 1.90512563"," 0.46159731"," 1.29665000"," 1.87977945"," 0.60778763"," 1.37314553"," 1.08614308"," 0.72817622"," 1.20425447"," 1.05547386"," 1.87523665"," 2.43382059"," 5.32881957"," 0.97190505"," 1.52298935"," 0.51355178","-0.61768505"," 0.50602654"," 0.97368072"," 0.69371534","-0.78974278","-2.32138942"," 0.21212709"," 2.02631186"," 1.94891185","-0.76503763","-2.23996556","-0.83497593"," 0.01918451","-0.15600674"," 1.02000712"," 3.45320062","-2.03422270","-0.17815253"," 3.33164071","-0.65753750"," 4.44324776"," 3.43318608","-0.70553349","-2.45510774"," 3.45360830"," 2.91502263"," 2.19186883"," 3.61225959"," 1.55115767"," 0.57901180","-0.10632453"," 0.17599990"," 2.30848492"
"OA"," 0.350667635","-0.123120708","-5.229235494"," 0.833207361","-0.765066249","-1.129510594","-0.641806562"," 0.673640618","-0.356420023"," 0.488872397"," 0.523674928"," 1.449715998","-1.323840990"," 0.668260771","-2.167733386"," 1.476581183","-0.903642077","-0.127368729","-0.383816466"," 0.562358901","-0.191015973","-0.115610632","-1.091650912","-0.322024114","-1.564431774","-0.756707133"," 0.380700059"," 0.855812924","-1.790807663"," 0.330503154"," 0.569833784"," 1.816169378","-1.156930732"," 0.433701611","-0.597789607","-0.003629912"," 1.606082813"," 0.833358067","-2.642558439","-0.357649266","-1.969920471","-1.602080810","-1.509241534","-1.618216625","-1.396928500","-1.109404902","-1.130588373","-1.429198402","-0.401063593"," 1.929093849"," 0.576418357","-4.728245658","-0.382013154","-2.074643104","-1.448748711","-2.466884107"," 0.991695715","-2.806951219","-1.308215150","-0.943313239","-0.921945203","-0.979348246","-0.431697128"," 0.039089014","-2.975218556","-0.504560176","-2.415811130"
"OA"," 0.38773662"," 0.60428145","-3.49858387","-0.84420661","-1.22880514","-0.01032761","-1.44795271","-1.30968208"," 0.14604674"," 0.29714527"," 2.15164864","-0.06972188","-0.98155435"," 1.20404839"," 2.98551975","-0.04834624","-1.26617525","-0.65932806"," 0.97560896"," 2.52453643","-1.13098719"," 0.30408764"," 0.26548128"," 0.59522482","-1.23546305","-0.76810171"," 0.90735957"," 0.56000314","-1.13488628","-0.01356554"," 1.47037725","-0.01680389"," 0.60831738"," 2.54708214"," 2.40440574"," 1.01913769"," 0.21274375","-0.31498819"," 0.09781164","-1.41056708","-1.56236648"," 0.26378872"," 0.58701948"," 2.86826662"," 1.14600750"," 0.21246795"," 1.01673203","-3.09661407"," 3.76530138"," 2.00233895"," 0.73476473"," 1.52364843"," 1.88044328"," 2.90113516"," 1.85216889"," 1.34861235"," 2.15665848"," 0.62517510"," 1.66900008"," 1.44751564","-0.84257379"," 1.06167015"," 1.51453592","-0.02389369"," 1.04771138"," 0.79825039"," 3.24818875"
"OA"," 1.263403286"," 4.426715371"," 1.802361769"," 0.031595505"," 0.743431658"," 1.266908259"," 0.371924487","-0.178428189"," 1.193076775"," 3.902988063","-0.380596626"," 1.711052335"," 0.718257861","-0.575438515","-1.402881153","-0.032147483"," 0.643695166","-0.794684298"," 0.481298020","-0.868430603"," 1.113345527"," 3.288487952","-0.182617454"," 2.970324496"," 1.973056351","-0.657444343"," 0.408418000"," 2.751574633"," 3.002559155"," 0.803196127"," 4.675430267","-1.826959253","-3.990310643"," 0.294517077","-0.927820111","-0.282957531"," 1.559340263"," 0.324471400"," 0.744646631","-2.493653093"," 0.830881980"," 3.829131021","-0.112331890","-0.000949519"," 0.665709393","-1.343924899"," 0.387700555","-2.953598250"," 0.305486530"," 0.090293000","-1.187337720","-0.155576910"," 0.558790519","-0.700300186"," 0.333398271"," 0.137424872"," 0.231163364"," 0.417527494"," 0.560011580"," 1.175473674","-1.986521652"," 1.469505393"," 0.401824235"," 0.031031869"," 1.003701132","-0.235619560","-1.808089747"
"OA"," 1.49118312"," 0.46010679","-2.71842251"," 1.26272961","-0.20407291","-0.06441125"," 0.40868966"," 1.02614900"," 1.60142951","-0.40681223"," 2.22445196"," 0.28022445","-0.24128446"," 1.41667313"," 2.11102877"," 1.13276763"," 0.41090925"," 1.92132866","-0.75447889"," 3.35164782"," 0.17877004"," 0.50163739"," 0.32113042","-0.79995630"," 0.20418399","-0.36973521"," 1.37824075","-0.42812307"," 0.81948176"," 1.36322903"," 1.59352123"," 2.50299607","-1.27471473"," 3.08733964"," 1.64538683","-1.59967792","-0.91967360","-0.12671353","-0.24466940"," 3.83833011","-0.09371103","-0.11642522"," 1.26663012","-2.50769813","-0.38219206","-1.02144290","-2.79796618","-2.37339952","-1.67420009"," 0.83864961","-2.80869878"," 1.20679014"," 0.43878127"," 0.27723961"," 1.22072801"," 0.04094184","-1.26391592"," 0.45417304","-0.21972603","-0.67024174","-0.36250911"," 1.49485551","-0.08558657"," 0.68113097"," 0.36341957"," 0.05973689","-2.81364333"
"OA","-0.15401324"," 1.73650627"," 2.34599161"," 1.35480264"," 0.63494408"," 0.83529383"," 0.37191047"," 2.15775236","-0.12072053"," 1.54535065","-0.28798742"," 0.54941589"," 0.27494935"," 0.84983348"," 1.78644986"," 2.36119791"," 0.56363111"," 0.34102886"," 1.26010321"," 1.27930706"," 0.10241734"," 1.58539043"," 0.58480024"," 1.03841683"," 0.27029959"," 0.94911335","-1.40983322"," 1.04589319","-1.30917225","-0.11732663","-1.20131835","-0.68373870","-4.40557977","-0.06001367"," 0.66042411","-1.52908424","-0.63736800","-1.18547539","-0.38293079","-2.38889034"," 0.47118607"," 5.17986663","-0.14513950"," 3.50753353","-1.61266511"," 3.55156980"," 2.01965785"," 1.23355558","-3.01550827"," 1.34147487"," 3.03401250","-0.48530635"," 0.54019683","-1.06871343"," 0.28508841"," 0.48518927","-1.81945325"," 0.43904330"," 0.40869479","-1.71234630","-3.36944665","-0.25139731"," 0.99545351","-2.34086873","-1.82052898","-1.80349103","-3.03530381"
"OA"," 2.14136904"," 5.12482118"," 1.99851347","-2.24036357","-0.32182936"," 0.64794627","-0.19160421"," 1.29449492"," 0.37913140"," 5.08247549","-0.48313969"," 1.65225435","-0.53170733","-0.18909449","-0.30588569","-0.43326482","-0.63046742","-0.47439018","-0.32722603","-0.09273815","-0.86404632"," 3.98147663"," 3.95821311"," 4.71674916"," 3.17749206","-0.08340418"," 0.06052750"," 3.63513516"," 2.35158835"," 1.46568058"," 5.43867020"," 0.17103082"," 0.30045091"," 1.03691578"," 0.95326388","-0.22859145"," 0.39966203","-0.29803944"," 0.50153965","-0.42968611","-1.32146499"," 3.19262334","-0.45431256"," 1.87888555"," 0.67701971","-1.66806318"," 0.66923818","-0.62726664"," 0.14984313"," 1.08984494","-1.48229480"," 1.30049019"," 1.01305168","-1.02579807","-2.51010162"," 1.23430483","-0.30144229","-0.88522535"," 0.96886666"," 0.08004741","-1.98789996","-0.12066421"," 0.27742091","-0.49581716","-1.38652198","-0.74030399"," 0.23800260"
"OA"," 0.9329329","-1.0128738"," 1.6300096"," 0.1061047"," 1.0882122"," 1.7999668"," 1.3431335"," 1.9383943"," 0.5220759","-0.9166473"," 1.3327635"," 2.4563045"," 0.7542612"," 2.4269083"," 0.2949058"," 1.0676964"," 1.1075065"," 1.5643112"," 0.7320509"," 2.4415018"," 0.8699249","-0.5384405","-0.6076863"," 0.6177888"," 4.7419539"," 1.9957123","-0.2395957","-0.5075000"," 1.0224839","-0.9781102","-1.5769524"," 1.1087971","-1.2510788"," 2.8915835"," 1.5079985","-2.5333922","-1.0581990","-0.9798088","-0.2108332","-2.3877911","-1.8634114","-2.3206654","-0.5880264","-1.1394196","-2.5980414","-2.0091027","-3.1287368","-3.2704067","-2.2747074","-1.2185012"," 0.1266435","-4.0930155","-2.2463176","-2.6456090","-2.7362338","-2.1460762","-0.2571423","-0.3707560","-2.2308200"," 1.1207246"," 1.5577816","-2.6323020","-1.7861851","-1.8072199"," 0.6657124","-2.5202460","-3.3437843"
"OA"," 1.723647483"," 3.958457727"," 0.909861048"," 0.015481666"," 0.280654803"," 2.566576013","-0.204494522","-1.286573019"," 1.170504274"," 4.666046950","-0.548599981"," 0.761857313"," 0.205037322","-1.583610285","-1.037239597","-0.101125652"," 0.046857638"," 0.677008997"," 1.889468584","-0.509072342"," 0.357028279"," 3.383896748"," 3.962677526"," 3.708655015"," 3.111499443"," 0.120012286"," 0.642186520"," 3.375842230"," 1.787346248"," 1.331034799"," 5.549834439","-0.518778917"," 0.214112317","-1.668588486","-1.938788646","-0.419254395"," 0.777753654"," 0.006621258","-1.040403921","-2.430036671"," 0.014387708","-1.583370902","-0.248857831","-1.040320857"," 0.014396293","-1.012417483"," 0.000971688","-1.287241468"," 0.316921893","-0.228063909","-1.211859202"," 1.054193358"," 4.950380697","-0.738742693"," 5.266000277","-0.374522091"," 1.108269087"," 0.104455100","-0.011617640"," 1.018929591","-2.058185382"," 1.288193583","-1.643438905","-0.832578328"," 0.318349211"," 0.639404463","-1.578241095"
"OA"," 0.40351579","-0.57306592"," 1.50197582"," 0.15125987"," 0.97306838"," 0.42094234"," 0.90269252"," 1.38789571","-0.54331896"," 0.51328127","-0.07719003"," 1.36549866"," 0.78868065"," 0.44797012"," 0.08192983","-0.33461180"," 0.68974601"," 1.36747586"," 1.16932370"," 1.29772293"," 0.01519020","-0.56378812"," 0.21716523"," 0.30491751","-0.14863062"," 2.45620739","-0.99409552"," 0.80725961","-0.88335387"," 2.13140399","-1.04664343"," 0.40147456","-0.56993127","-0.19427999"," 0.09292744","-2.22268794","-1.37907844","-0.88981130"," 1.14803842","-3.85758757","-0.72362531","-2.03746558","-1.56705765"," 0.22019571","-1.65792445"," 1.04724898"," 1.93019211","-3.45118569","-2.51512393"," 2.16830339","-1.89340817","-1.42924742"," 1.65195580","-3.39624160","-1.14018918"," 0.91463135"," 2.24179781"," 1.96913998"," 1.05642465","-1.44727474","-2.31175147","-0.74745654","-1.94662154","-1.33512687","-2.10301639","-3.28705137","-3.18831718"
"OA"," 1.81323283"," 0.99390798"," 1.99458113","-0.17340811"," 0.95047460"," 1.07550605"," 1.08263434"," 1.17887649"," 2.15168407"," 1.01709213"," 2.75004152","-1.91705096"," 1.22692111"," 2.03794530"," 3.59924001"," 1.85001148"," 1.45947877"," 0.71047116"," 1.40902164"," 2.40896602","-0.17700956"," 0.84101706"," 1.79743554"," 0.96042869","-0.76419129"," 1.01286754"," 1.51583153"," 0.92188523","-0.09801729"," 0.26452965"," 1.27037046"," 2.62625720"," 5.67027091"," 2.35193937"," 2.87766439"," 0.02192668","-0.89501468","-0.11347252"," 0.01346310","-2.02120365"," 0.54518329","-2.19076468","-1.94363643","-2.40423542","-1.88771973"," 0.15508457"," 0.03278091","-1.43109543","-3.33483598","-0.60237108","-0.66575314","-0.82667303","-1.24178198","-1.97425042"," 0.65888856","-1.56443002","-2.70718860"," 1.63737708"," 0.16886056","-0.99675030","-3.13059435","-0.98612619","-0.31093291","-1.63456809","-2.80180853","-2.73367100"," 1.99699608"
"OA"," 3.31912320"," 4.28463334"," 0.73041311","-1.88794318","-0.52347773"," 0.83257552","-0.36717528"," 0.94832562"," 0.31507848"," 3.59289383"," 0.75692050"," 2.47561638","-0.60110717"," 0.38693943","-0.44724820","-0.53718424","-0.54300811","-0.68049427","-0.48536636","-0.09701949","-0.05000779"," 3.87276003"," 2.27346802"," 1.72142088"," 1.16125386","-0.87131364","-0.29584324"," 2.27936688"," 1.46273406"," 2.25767050"," 4.37755747"," 0.17735285","-2.35589978"," 0.60684252","-0.78169377"," 1.55747452","-0.17052193"," 0.84157560","-0.47608297","-2.99491996","-0.43347366","-2.48116473"," 5.76887513","-0.17014895"," 0.33709954","-0.70877049"," 0.56236362","-4.35722977","-1.47274620","-4.85744716","-1.64484470"," 2.71720172","-4.58276305","-1.77220208","-1.19350337"," 2.33320755","-1.12422089","-0.33139298","-3.46724570","-3.94897134","-1.49880739","-3.15509697","-0.86638341"," 0.14166170"," 2.08609801","-1.10200364","-5.22322687"
"OA"," 0.552776943"," 0.189825588"," 0.828796680","-0.319556012"," 0.426844034","-0.899862157"," 0.190899069","-1.101119335","-1.120393746"," 0.258450511","-0.980358269"," 0.821342905","-0.166238745"," 0.548756052","-1.125228391"," 1.394505396"," 0.147017639"," 1.915325282"," 0.077097235","-0.525082176"," 0.336814564","-1.094949242","-0.759207267","-0.287083513"," 1.529185833","-0.008307187","-0.568208691","-1.664313593","-0.293048239","-0.673682139","-0.362567359"," 0.502694010","-2.797580845"," 0.699896433","-0.510832762","-0.882591244"," 0.415736806"," 1.384127314","-2.139724728"," 3.556195380","-2.788994590"," 0.006748051","-1.919514624","-2.002924601","-0.299150272"," 0.673696306","-1.555629931","-3.108359582"," 1.751865438","-4.592912075","-1.187639981","-5.207097347","-2.932931865","-1.506934478","-1.285444305","-2.627173376","-1.411416293","-0.300729752","-0.950856919","-1.888991558","-1.623327568","-3.672608232","-2.272435572"," 2.244385720","-2.887761182"," 1.324055140","-0.111183972"
"OA","-1.3979592","-0.8020909"," 1.7080975"," 1.0816467"," 1.3807293"," 0.8579268"," 1.0536626"," 1.4507809"," 0.8688361","-0.4121223"," 1.5049917"," 0.7616307"," 0.7315195"," 2.0862759"," 0.8281085","-1.2731877"," 1.0638625"," 1.9771540"," 1.6193603"," 2.9240297"," 0.9479549","-1.2026768"," 0.5987649"," 0.1498146"," 0.2718776"," 1.9988330"," 0.3870590"," 0.2442815","-1.2444749"," 0.2983548","-1.2316105"," 0.8347165","-1.5712099"," 1.9313854"," 1.9800662","-1.3556599","-1.2764446","-1.1974394","-2.8025766"," 0.4424840","-3.1117042","-1.8089727","-1.2094706","-3.4748192","-3.5516640","-2.0611533","-2.7733603","-1.7136586","-3.4531328","-2.2732160","-2.7903575","-2.1194351","-1.2739346","-2.0657140","-0.7226646","-0.9630572","-1.2378102","-1.5049816","-0.5373520","-2.4908078","-3.2453603","-1.4615896","-2.6780173","-1.5899652","-4.3447837","-3.0407027"," 1.0531236"
"OA"," 0.28270773"," 0.97069262","-2.50459800","-0.58116717","-0.04661962","-0.46669694","-0.11031115","-1.65495021","-0.33484378","-0.57026440"," 1.43327951","-0.72506656","-0.18121675"," 0.34878751","-1.76359083","-1.37183206","-0.36678050"," 0.33887316","-0.36925987"," 1.32723363"," 1.09232565"," 2.01532013","-0.63335082","-1.31578494","-0.10229346","-0.56931660","-0.75691795","-0.72599858","-0.01699483"," 0.14479689"," 1.04239457"," 0.01211299"," 1.02999446"," 0.29004623"," 0.37193175"," 2.01188131"," 1.67466287"," 0.50573816","-0.25215158","-0.44163239"," 0.20959713"," 0.11724712"," 2.94162961","-0.27875087"," 0.41970478","-0.32380231"," 0.31234850","-2.13069672","-0.35350439"," 5.07575277"," 1.49231055"," 0.08614629"," 5.23901538"," 1.18558940"," 1.66268508"," 5.64419573","-1.04875715"," 0.76173648"," 6.00694508"," 2.94294048"," 1.45589099"," 3.22595857","-0.49593883","-0.20660685","-1.02183060"," 0.43202093"," 0.49359884"
"OA","-0.06642175","-1.18502246","-1.40306477"," 0.14579855"," 0.55133480","-0.08479067"," 0.43591679","-0.97380663"," 2.48594497","-1.23737762"," 2.68082185","-0.26480837"," 0.43844573"," 0.88539751"," 1.22114764"," 2.63366810"," 0.35599950"," 0.67703506"," 0.38094527"," 0.60483811"," 0.60453046","-0.81686243","-0.61266766","-0.29481677","-1.05393283","-0.37645594"," 1.16523651","-1.24668836","-1.25205792","-0.73004903","-0.69735194"," 1.82277491"," 4.68975391"," 0.68532350"," 0.25377975"," 1.28333190"," 1.54940435"," 1.30848322","-1.43251385","-2.16696256","-1.59344038"," 0.06002161"," 2.62663860","-0.65084225","-1.82874920","-2.59554925","-1.10233738","-1.02834010","-0.31141290"," 4.67218738","-1.93897623","-0.88452555"," 5.63644780"," 1.90515606","-0.07768797"," 6.19743893","-2.32558745","-0.27702132"," 6.08407964"," 4.26895826"," 0.84843811"," 2.23802067","-1.65649203","-0.37809458","-1.08014801"," 0.04933536","-0.84506638"
"OA"," 2.97249060"," 4.54716974"," 0.27267936"," 0.78287370"," 1.48789809"," 3.77469906"," 1.32186711"," 2.58160601"," 0.97566319"," 3.25067120"," 0.21707633"," 1.28412267"," 1.39312008"," 0.69445560","-0.01464759","-0.10544588"," 1.13945378"," 1.05416284"," 2.49001019"," 0.39938192"," 1.00024643"," 4.52278364"," 0.39414202"," 1.29021289"," 3.54076739"," 1.50089433"," 0.72688748"," 2.41448257"," 2.49148206"," 3.03168833"," 3.41016683"," 1.12240258"," 0.16332310"," 0.77701807","-0.69810165","-0.57699561","-0.39012915","-1.81685368","-1.71661680","-1.81269950"," 0.83782898","-0.55771207","-0.88938023","-0.71744053"," 0.63521827","-1.71897510","-1.19076835","-3.40229097","-0.11355432","-2.82756409","-1.92329218","-1.98661790","-2.10555170","-1.61328194","-2.84708852","-2.28148835","-1.60366689","-1.25591654","-3.71876689"," 0.25667004","-0.93057795","-1.44234961","-0.64808882","-0.46791311","-2.09060200","-0.10641948","-1.68115548"
"OA"," 1.928758820"," 5.197672128","-0.002433517","-0.013289999","-0.723754115"," 2.242387240","-1.162313598"," 1.682122142"," 1.331695353"," 4.279442869"," 0.331291000"," 2.368977415","-0.745467741"," 0.670446806"," 1.358453953","-0.573178869","-1.171697484"," 0.360870175"," 0.943039355"," 0.722065562","-0.557806410"," 3.824430257"," 2.615854025"," 4.566195101"," 3.401752375"," 0.793511011"," 0.290371535"," 3.251361186"," 2.747097350"," 2.230548094"," 4.811379505"," 0.428157515","-0.927917450"," 1.916279343"," 0.079986747","-0.498002121"," 0.038318407"," 0.370810574"," 0.181105517","-1.661134086","-0.484655963"," 3.309115478"," 1.102086558"," 1.130116885","-0.785217945","-1.810584399","-0.830329084","-1.028321728","-0.596131170","-1.704254340","-1.234181068","-2.550031027","-2.825270137"," 0.359592791","-0.136974909","-2.805163447","-1.767947083"," 0.052123078","-2.185163491","-5.547143049","-0.686269674","-1.727788278","-1.573297401","-1.545385775","-1.872289390","-0.916901410"," 3.193630650"
"OA"," 1.816227141"," 4.739070749"," 0.519454471"," 1.712253143"," 1.741351833"," 1.102871271"," 1.739461713"," 0.271805651"," 1.348088486"," 3.853736499","-0.405989750"," 2.104413440"," 1.508731933","-0.635086122","-0.600582000","-0.440506421"," 1.705065876"," 1.136471646"," 1.215584485","-1.241065109"," 1.898479921"," 3.927572264"," 2.672399613"," 3.665638739"," 1.865180013"," 0.909810189"," 0.752348261"," 2.248841504"," 2.912931901"," 2.470931578"," 4.649359496"," 0.074506418","-0.417789419","-0.969709316","-1.294097912","-0.661499957","-0.065892776","-0.442171769","-0.030434482","-0.892747215"," 2.619421063"," 3.907338652","-1.167412172"," 0.068314303"," 2.411682042","-0.789395607"," 1.301674782"," 1.026605252"," 0.609848198","-1.344356425","-1.556920783"," 0.229734107","-1.488328679"," 0.758619534"," 0.890511567","-3.292065431","-1.203577830","-2.289120601","-1.414009724","-2.119763095"," 3.331043644","-1.382482514","-0.118315982"," 0.003575097"," 0.376627682"," 0.497810856"," 0.952607007"
"OA","-1.213610688","-0.415089035"," 2.833639826"," 0.423758371"," 0.839365289"," 2.334532402"," 0.482464850"," 1.473649882"," 0.932696749","-0.445255765","-0.744404265"," 0.619232686"," 0.922274167","-0.601412500"," 0.577492165"," 0.201862910"," 0.329164418"," 1.308080364"," 1.467488906"," 0.671786915","-0.095951549"," 0.266251610"," 0.393114257"," 0.812041160"," 0.670235336"," 1.910098544","-0.747428175"," 0.629201928","-0.157490450"," 0.012366555","-0.098339140","-0.455284902","-2.553045704"," 0.628955965"," 0.537263157","-1.400192106","-1.633024947","-1.513655695"," 2.204062743","-2.092898507"," 1.090849324"," 0.655159813"," 3.871594501"," 1.818802189"," 0.337245281"," 3.239616959"," 2.332487100","-1.360467795","-1.798422796"," 6.034420555"," 0.006395558","-3.028825672"," 5.376641376","-1.076620629","-3.048774869"," 5.154966264"," 1.675171801"," 0.751465051"," 5.835140951"," 5.940169588"," 0.596408690"," 5.787687665"," 0.033515564","-2.704151531","-1.508172983","-3.257232256","-2.144627532"
"OA","-2.38373504","-0.74854347"," 3.03238066"," 1.68644881"," 2.43978458"," 1.10967259"," 2.27235313"," 2.15862071","-3.62549608","-0.23980648","-2.27833023","-1.10085645"," 2.34427007","-2.81756811","-1.54460370","-1.78286343"," 2.57214963"," 0.76211389"," 1.48971517","-1.71424179"," 2.46502945"," 0.05216445","-0.90148330","-0.47496457","-1.66894842"," 1.04095100","-3.32191617","-0.61400963","-2.00324793","-2.37258872"," 0.33770871","-0.54568521","-3.14835198","-1.87578812","-1.45941924","-1.12641425","-0.93583176","-0.42883424","-0.02490571"," 2.45997763","-0.44322599"," 0.97838476","-2.12078968","-2.17599602","-0.75527306"," 2.66274458","-0.62644215"," 0.87228349","-1.49405794","-0.83635008"," 1.24081412","-1.72797144","-2.02252498"," 2.32167018","-1.43683974","-2.00848987","-1.81460374","-1.94869069","-3.95191629","-2.45343176"," 2.07243992","-2.70360551"," 0.50865241"," 1.03036663"," 1.92251685"," 1.49017408"," 4.04391832"
"OA","-0.25936350","-0.72072732","-2.77689017","-1.64880910","-0.92936265","-1.78386201","-0.71110051","-0.07188153"," 0.21908598","-2.15766903","-0.40543730"," 1.43987381","-0.37269627","-0.77218867","-1.03207285"," 0.02835881","-0.56075484","-0.96670278","-0.95779950","-0.23004647","-0.56499195","-1.65818416","-1.22281191","-1.44948253","-1.60718296","-1.24625927"," 0.28621602","-0.69763130","-1.19563818","-1.23261074"," 0.09341316"," 1.35691798","-2.23857603","-0.73847842","-0.93974289"," 2.58152792"," 1.34802517"," 3.23868970"," 0.67089523","-0.65111291"," 1.46746939","-1.61571412","-0.79002896"," 2.83031055"," 2.08830905"," 0.34568187","-0.95000753"," 0.13313642","-0.94694954","-1.67149422","-1.19706357"," 8.56862772"," 7.82306752"," 4.08865895"," 8.09933442","-2.51880683"," 3.52994437","-1.38282420","-1.92078644","-1.70475492"," 1.78465437","-2.44786639"," 1.50498885"," 2.66060190","-0.26057852"," 0.93376643"," 1.49198859"
